activation,hidden_nodes,lr,dropout,lambda1,lambda2,optimizer,momentum,train_acc,val_acc,final_loss
sigmoid,"[128, 128, 128]",0.0001,0.5,0.0001,0.0001,momentum,0.99,0.34291666666666665,0.3433333333333333,7.93724333902215
sigmoid,"[128, 128, 128]",0.0001,0.5,0.0001,0.01,adam,0.0,0.33708333333333335,0.32166666666666666,119.29956694627525
sigmoid,"[128, 128, 128]",0.0001,0.5,0.0001,0.01,momentum,0.9,0.3302083333333333,0.33666666666666667,121.96421303765001
sigmoid,"[128, 128, 128]",0.0001,0.5,0.0001,0.01,momentum,0.99,0.3360416666666667,0.3416666666666667,123.3444416486646
relu,"[64, 64]",0.001,0.0,0.0,0.0,adam,0.0,0.519375,0.47833333333333333,2.291362140405188
relu,"[64, 64]",0.001,0.0,0.0,0.0,momentum,0.9,0.37145833333333333,0.38666666666666666,5.948990665120221
relu,"[64, 64]",0.001,0.0,0.0,0.0,momentum,0.99,0.4189583333333333,0.4166666666666667,7.4178494523477045
relu,"[64, 64]",0.001,0.0,0.0,0.0001,adam,0.0,0.5135416666666667,0.5016666666666667,2.242103363784319
relu,"[64, 64]",0.001,0.0,0.0,0.0001,momentum,0.9,0.414375,0.3983333333333333,6.393183067708639
relu,"[64, 64]",0.001,0.0,0.0,0.0001,momentum,0.99,0.374375,0.39,10.201926202322966
relu,"[64, 64]",0.001,0.0,0.0,0.01,adam,0.0,0.5214583333333334,0.49833333333333335,17.0435162881089
relu,"[64, 64]",0.001,0.0,0.0,0.01,momentum,0.9,0.4325,0.4266666666666667,22.48463310805275
relu,"[64, 64]",0.001,0.0,0.0,0.01,momentum,0.99,0.3614583333333333,0.3466666666666667,25.267543737608364
relu,"[64, 64]",0.001,0.0,0.0001,0.0,adam,0.0,0.47583333333333333,0.445,3.167658757208892
relu,"[64, 64]",0.001,0.0,0.0001,0.0,momentum,0.9,0.43395833333333333,0.435,5.357915763762875
relu,"[64, 64]",0.001,0.0,0.0001,0.0,momentum,0.99,0.39729166666666665,0.37666666666666665,9.992576194702655
relu,"[64, 64]",0.001,0.0,0.0001,0.0001,adam,0.0,0.5520833333333334,0.5266666666666666,2.4664138747031172
relu,"[64, 64]",0.001,0.0,0.0001,0.0001,momentum,0.9,0.3670833333333333,0.37666666666666665,6.205710338848171
relu,"[64, 64]",0.001,0.0,0.0001,0.0001,momentum,0.99,0.37916666666666665,0.38333333333333336,8.347264181008294
relu,"[64, 64]",0.001,0.0,0.0001,0.01,adam,0.0,0.525,0.4766666666666667,16.8781977162755
relu,"[64, 64]",0.001,0.0,0.0001,0.01,momentum,0.9,0.48604166666666665,0.48333333333333334,23.435702047369276
relu,"[64, 64]",0.001,0.0,0.0001,0.01,momentum,0.99,0.3358333333333333,0.32166666666666666,26.588568430017432
relu,"[64, 64]",0.001,0.5,0.0,0.0,adam,0.0,0.54625,0.5316666666666666,11.314732932946162
relu,"[64, 64]",0.001,0.5,0.0,0.0,momentum,0.9,0.233125,0.26166666666666666,18.25002644862548
relu,"[64, 64]",0.001,0.5,0.0,0.0,momentum,0.99,0.403125,0.38166666666666665,16.38832228241168
relu,"[64, 64]",0.001,0.5,0.0,0.0001,adam,0.0,0.5039583333333333,0.48333333333333334,11.778730284143112
relu,"[64, 64]",0.001,0.5,0.0,0.0001,momentum,0.9,0.37,0.39166666666666666,15.68222721567977
relu,"[64, 64]",0.001,0.5,0.0,0.0001,momentum,0.99,0.361875,0.36,16.21244513186454
relu,"[64, 64]",0.001,0.5,0.0,0.01,adam,0.0,0.48833333333333334,0.4683333333333333,27.572003862884316
relu,"[64, 64]",0.001,0.5,0.0,0.01,momentum,0.9,0.36875,0.34,32.19255603996769
relu,"[64, 64]",0.001,0.5,0.0,0.01,momentum,0.99,0.4427083333333333,0.42,32.34593025940476
relu,"[64, 64]",0.001,0.5,0.0001,0.0,adam,0.0,0.5320833333333334,0.53,10.532615635675763
relu,"[64, 64]",0.001,0.5,0.0001,0.0,momentum,0.9,0.35208333333333336,0.335,14.495068077748057
relu,"[64, 64]",0.001,0.5,0.0001,0.0,momentum,0.99,0.363125,0.345,17.663998195664504
relu,"[64, 64]",0.001,0.5,0.0001,0.0001,adam,0.0,0.46458333333333335,0.4766666666666667,11.767964512285385
relu,"[64, 64]",0.001,0.5,0.0001,0.0001,momentum,0.9,0.38104166666666667,0.38,15.948608832885267
relu,"[64, 64]",0.001,0.5,0.0001,0.0001,momentum,0.99,0.36041666666666666,0.3516666666666667,17.182641228193916
relu,"[64, 64]",0.001,0.5,0.0001,0.01,adam,0.0,0.48104166666666665,0.45166666666666666,25.501002474133394
relu,"[64, 64]",0.001,0.5,0.0001,0.01,momentum,0.9,0.30125,0.2783333333333333,33.037205837749575
relu,"[64, 64]",0.001,0.5,0.0001,0.01,momentum,0.99,0.40291666666666665,0.40166666666666667,33.54780601124544
relu,"[64, 64]",0.0001,0.0,0.0,0.0,adam,0.0,0.3425,0.3433333333333333,9.978151098002316
relu,"[64, 64]",0.0001,0.0,0.0,0.0,momentum,0.9,0.313125,0.31166666666666665,8.165229328966365
relu,"[64, 64]",0.0001,0.0,0.0,0.0,momentum,0.99,0.39229166666666665,0.37166666666666665,11.77772272945536
relu,"[64, 64]",0.0001,0.0,0.0,0.0001,adam,0.0,0.35,0.34833333333333333,7.497757525582323
relu,"[64, 64]",0.0001,0.0,0.0,0.0001,momentum,0.9,0.4295833333333333,0.425,11.205313391425186
relu,"[64, 64]",0.0001,0.0,0.0,0.0001,momentum,0.99,0.2991666666666667,0.3,15.015929501573037
relu,"[64, 64]",0.0001,0.0,0.0,0.01,adam,0.0,0.36520833333333336,0.37833333333333335,24.28417891255493
relu,"[64, 64]",0.0001,0.0,0.0,0.01,momentum,0.9,0.30395833333333333,0.30666666666666664,30.386727384203574
relu,"[64, 64]",0.0001,0.0,0.0,0.01,momentum,0.99,0.336875,0.335,28.331763013312056
relu,"[64, 64]",0.0001,0.0,0.0001,0.0,adam,0.0,0.3358333333333333,0.355,10.98012940857508
relu,"[64, 64]",0.0001,0.0,0.0001,0.0,momentum,0.9,0.34,0.355,15.77379646822943
relu,"[64, 64]",0.0001,0.0,0.0001,0.0,momentum,0.99,0.33541666666666664,0.3416666666666667,12.518646527970036
relu,"[64, 64]",0.0001,0.0,0.0001,0.0001,adam,0.0,0.26895833333333335,0.27666666666666667,12.836108309092001
relu,"[64, 64]",0.0001,0.0,0.0001,0.0001,momentum,0.9,0.33375,0.3016666666666667,12.771898246556058
relu,"[64, 64]",0.0001,0.0,0.0001,0.0001,momentum,0.99,0.35041666666666665,0.35833333333333334,13.775996579282854
relu,"[64, 64]",0.0001,0.0,0.0001,0.01,adam,0.0,0.3383333333333333,0.3433333333333333,27.684747989135182
relu,"[64, 64]",0.0001,0.0,0.0001,0.01,momentum,0.9,0.3620833333333333,0.3566666666666667,29.94166898497498
relu,"[64, 64]",0.0001,0.0,0.0001,0.01,momentum,0.99,0.329375,0.315,32.37857824656487
relu,"[64, 64]",0.0001,0.5,0.0,0.0,adam,0.0,0.36916666666666664,0.3433333333333333,16.74383298270766
relu,"[64, 64]",0.0001,0.5,0.0,0.0,momentum,0.9,0.30583333333333335,0.315,18.32973739155062
relu,"[64, 64]",0.0001,0.5,0.0,0.0,momentum,0.99,0.3120833333333333,0.32,16.754160739006227
relu,"[64, 64]",0.0001,0.5,0.0,0.0001,adam,0.0,0.2997916666666667,0.30666666666666664,18.542685991964294
relu,"[64, 64]",0.0001,0.5,0.0,0.0001,momentum,0.9,0.3152083333333333,0.2866666666666667,17.358111494036276
relu,"[64, 64]",0.0001,0.5,0.0,0.0001,momentum,0.99,0.329375,0.36333333333333334,16.839011235579882
relu,"[64, 64]",0.0001,0.5,0.0,0.01,adam,0.0,0.326875,0.32166666666666666,34.55357302291206
relu,"[64, 64]",0.0001,0.5,0.0,0.01,momentum,0.9,0.325625,0.2966666666666667,33.778261554181825
relu,"[64, 64]",0.0001,0.5,0.0,0.01,momentum,0.99,0.34541666666666665,0.30666666666666664,34.24933005191009
relu,"[64, 64]",0.0001,0.5,0.0001,0.0,adam,0.0,0.3727083333333333,0.34,16.3675462799477
relu,"[64, 64]",0.0001,0.5,0.0001,0.0,momentum,0.9,0.3525,0.34833333333333333,17.693411923682554
relu,"[64, 64]",0.0001,0.5,0.0001,0.0,momentum,0.99,0.3720833333333333,0.35,17.011466207030683
relu,"[64, 64]",0.0001,0.5,0.0001,0.0001,adam,0.0,0.37583333333333335,0.3516666666666667,17.17867197402217
relu,"[64, 64]",0.0001,0.5,0.0001,0.0001,momentum,0.9,0.3077083333333333,0.29,17.33797161060596
relu,"[64, 64]",0.0001,0.5,0.0001,0.0001,momentum,0.99,0.33666666666666667,0.34833333333333333,18.652163264308896
relu,"[64, 64]",0.0001,0.5,0.0001,0.01,adam,0.0,0.319375,0.31666666666666665,34.846173783459776
relu,"[64, 64]",0.0001,0.5,0.0001,0.01,momentum,0.9,0.3904166666666667,0.39166666666666666,34.120579346956234
relu,"[64, 64]",0.0001,0.5,0.0001,0.01,momentum,0.99,0.26916666666666667,0.285,35.36911618892584
relu,"[64, 64, 64]",0.001,0.0,0.0,0.0,adam,0.0,0.535,0.5166666666666667,4.937523171681069
relu,"[64, 64, 64]",0.001,0.0,0.0,0.0,momentum,0.9,0.476875,0.4483333333333333,7.727685686369893
relu,"[64, 64, 64]",0.001,0.0,0.0,0.0,momentum,0.99,0.4775,0.4483333333333333,11.75288541057721
relu,"[64, 64, 64]",0.001,0.0,0.0,0.0001,adam,0.0,0.54875,0.49333333333333335,4.4190133599127845
relu,"[64, 64, 64]",0.001,0.0,0.0,0.0001,momentum,0.9,0.444375,0.43666666666666665,9.080108988505879
relu,"[64, 64, 64]",0.001,0.0,0.0,0.0001,momentum,0.99,0.39125,0.37666666666666665,13.655416707818969
relu,"[64, 64, 64]",0.001,0.0,0.0,0.01,adam,0.0,0.52875,0.47833333333333333,31.09603438804816
relu,"[64, 64, 64]",0.001,0.0,0.0,0.01,momentum,0.9,0.44583333333333336,0.41833333333333333,39.47933497092973
relu,"[64, 64, 64]",0.001,0.0,0.0,0.01,momentum,0.99,0.366875,0.3383333333333333,45.52887147574805
relu,"[64, 64, 64]",0.001,0.0,0.0001,0.0,adam,0.0,0.5233333333333333,0.5183333333333333,4.970885458854713
relu,"[64, 64, 64]",0.001,0.0,0.0001,0.0,momentum,0.9,0.448125,0.4483333333333333,9.214696483721864
relu,"[64, 64, 64]",0.001,0.0,0.0001,0.0,momentum,0.99,0.4477083333333333,0.44666666666666666,14.494252441889653
relu,"[64, 64, 64]",0.001,0.0,0.0001,0.0001,adam,0.0,0.5483333333333333,0.49666666666666665,5.064193275205412
relu,"[64, 64, 64]",0.001,0.0,0.0001,0.0001,momentum,0.9,0.451875,0.47333333333333333,9.399369526776889
relu,"[64, 64, 64]",0.001,0.0,0.0001,0.0001,momentum,0.99,0.39229166666666665,0.38333333333333336,16.394823829035964
relu,"[64, 64, 64]",0.001,0.0,0.0001,0.01,adam,0.0,0.550625,0.5233333333333333,34.00598454470177
relu,"[64, 64, 64]",0.001,0.0,0.0001,0.01,momentum,0.9,0.468125,0.43833333333333335,39.401274347542135
relu,"[64, 64, 64]",0.001,0.0,0.0001,0.01,momentum,0.99,0.38416666666666666,0.35,46.008532694913384
relu,"[64, 64, 64]",0.001,0.5,0.0,0.0,adam,0.0,0.45125,0.44666666666666666,18.24937130734835
relu,"[64, 64, 64]",0.001,0.5,0.0,0.0,momentum,0.9,0.35208333333333336,0.35833333333333334,19.98887441149141
relu,"[64, 64, 64]",0.001,0.5,0.0,0.0,momentum,0.99,0.31083333333333335,0.30666666666666664,21.502546230112117
relu,"[64, 64, 64]",0.001,0.5,0.0,0.0001,adam,0.0,0.4897916666666667,0.4866666666666667,18.232396269662914
relu,"[64, 64, 64]",0.001,0.5,0.0,0.0001,momentum,0.9,0.428125,0.44166666666666665,20.209866219453836
relu,"[64, 64, 64]",0.001,0.5,0.0,0.0001,momentum,0.99,0.398125,0.40166666666666667,20.937648203551422
relu,"[64, 64, 64]",0.001,0.5,0.0,0.01,adam,0.0,0.483125,0.4666666666666667,45.23499278280593
relu,"[64, 64, 64]",0.001,0.5,0.0,0.01,momentum,0.9,0.44416666666666665,0.425,49.63167357229747
relu,"[64, 64, 64]",0.001,0.5,0.0,0.01,momentum,0.99,0.33375,0.36,51.98789677155141
relu,"[64, 64, 64]",0.001,0.5,0.0001,0.0,adam,0.0,0.4997916666666667,0.49333333333333335,19.375762881418144
relu,"[64, 64, 64]",0.001,0.5,0.0001,0.0,momentum,0.9,0.43645833333333334,0.41,20.724201059824324
relu,"[64, 64, 64]",0.001,0.5,0.0001,0.0,momentum,0.99,0.3127083333333333,0.325,21.421631502343818
relu,"[64, 64, 64]",0.001,0.5,0.0001,0.0001,adam,0.0,0.4795833333333333,0.46166666666666667,17.959000314053682
relu,"[64, 64, 64]",0.001,0.5,0.0001,0.0001,momentum,0.9,0.4164583333333333,0.4033333333333333,20.767200654017532
relu,"[64, 64, 64]",0.001,0.5,0.0001,0.0001,momentum,0.99,0.3875,0.3416666666666667,21.390152067812497
relu,"[64, 64, 64]",0.001,0.5,0.0001,0.01,adam,0.0,0.485,0.5016666666666667,44.17405465699798
relu,"[64, 64, 64]",0.001,0.5,0.0001,0.01,momentum,0.9,0.4170833333333333,0.405,51.362223491904906
relu,"[64, 64, 64]",0.001,0.5,0.0001,0.01,momentum,0.99,0.40166666666666667,0.405,51.91768998438314
relu,"[64, 64, 64]",0.0001,0.0,0.0,0.0,adam,0.0,0.39520833333333333,0.37166666666666665,15.590574844089675
relu,"[64, 64, 64]",0.0001,0.0,0.0,0.0,momentum,0.9,0.3329166666666667,0.3016666666666667,18.406447448259097
relu,"[64, 64, 64]",0.0001,0.0,0.0,0.0,momentum,0.99,0.3597916666666667,0.3466666666666667,15.63420627315404
relu,"[64, 64, 64]",0.0001,0.0,0.0,0.0001,adam,0.0,0.38916666666666666,0.375,15.067885215170376
relu,"[64, 64, 64]",0.0001,0.0,0.0,0.0001,momentum,0.9,0.28270833333333334,0.29833333333333334,17.72102158775123
relu,"[64, 64, 64]",0.0001,0.0,0.0,0.0001,momentum,0.99,0.37916666666666665,0.35333333333333333,16.859909075413036
relu,"[64, 64, 64]",0.0001,0.0,0.0,0.01,adam,0.0,0.35479166666666667,0.32,48.22316334927602
relu,"[64, 64, 64]",0.0001,0.0,0.0,0.01,momentum,0.9,0.3433333333333333,0.36,48.82699164951825
relu,"[64, 64, 64]",0.0001,0.0,0.0,0.01,momentum,0.99,0.38875,0.3883333333333333,43.89150617515936
relu,"[64, 64, 64]",0.0001,0.0,0.0001,0.0,adam,0.0,0.3564583333333333,0.35333333333333333,18.315618739338674
relu,"[64, 64, 64]",0.0001,0.0,0.0001,0.0,momentum,0.9,0.370625,0.3516666666666667,16.494577403663715
relu,"[64, 64, 64]",0.0001,0.0,0.0001,0.0,momentum,0.99,0.37604166666666666,0.37333333333333335,17.361817454707772
relu,"[64, 64, 64]",0.0001,0.0,0.0001,0.0001,adam,0.0,0.36895833333333333,0.385,16.71394042217142
relu,"[64, 64, 64]",0.0001,0.0,0.0001,0.0001,momentum,0.9,0.31979166666666664,0.34,19.25325892198078
relu,"[64, 64, 64]",0.0001,0.0,0.0001,0.0001,momentum,0.99,0.335,0.33166666666666667,21.87191444798631
relu,"[64, 64, 64]",0.0001,0.0,0.0001,0.01,adam,0.0,0.39916666666666667,0.39666666666666667,45.11860327216615
relu,"[64, 64, 64]",0.0001,0.0,0.0001,0.01,momentum,0.9,0.3727083333333333,0.34833333333333333,46.48864699125701
relu,"[64, 64, 64]",0.0001,0.0,0.0001,0.01,momentum,0.99,0.2791666666666667,0.26,48.95388761397464
relu,"[64, 64, 64]",0.0001,0.5,0.0,0.0,adam,0.0,0.24041666666666667,0.2633333333333333,22.157476224736797
relu,"[64, 64, 64]",0.0001,0.5,0.0,0.0,momentum,0.9,0.3595833333333333,0.35833333333333334,21.29723745356417
relu,"[64, 64, 64]",0.0001,0.5,0.0,0.0,momentum,0.99,0.36833333333333335,0.355,21.69534686938051
relu,"[64, 64, 64]",0.0001,0.5,0.0,0.0001,adam,0.0,0.36666666666666664,0.395,22.290130197712667
relu,"[64, 64, 64]",0.0001,0.5,0.0,0.0001,momentum,0.9,0.39166666666666666,0.41333333333333333,21.7573011477176
relu,"[64, 64, 64]",0.0001,0.5,0.0,0.0001,momentum,0.99,0.30333333333333334,0.31833333333333336,21.766120632661053
relu,"[64, 64, 64]",0.0001,0.5,0.0,0.01,adam,0.0,0.340625,0.3466666666666667,51.64084110749779
relu,"[64, 64, 64]",0.0001,0.5,0.0,0.01,momentum,0.9,0.25979166666666664,0.3,52.37736274194294
relu,"[64, 64, 64]",0.0001,0.5,0.0,0.01,momentum,0.99,0.33541666666666664,0.32166666666666666,52.400750539353936
relu,"[64, 64, 64]",0.0001,0.5,0.0001,0.0,adam,0.0,0.37354166666666666,0.36666666666666664,22.36282821286214
relu,"[64, 64, 64]",0.0001,0.5,0.0001,0.0,momentum,0.9,0.33708333333333335,0.375,21.442323351491964
relu,"[64, 64, 64]",0.0001,0.5,0.0001,0.0,momentum,0.99,0.37666666666666665,0.37333333333333335,22.11581488595896
relu,"[64, 64, 64]",0.0001,0.5,0.0001,0.0001,adam,0.0,0.35208333333333336,0.36333333333333334,22.31926434895709
relu,"[64, 64, 64]",0.0001,0.5,0.0001,0.0001,momentum,0.9,0.35854166666666665,0.38666666666666666,21.86807031829412
relu,"[64, 64, 64]",0.0001,0.5,0.0001,0.0001,momentum,0.99,0.3925,0.38333333333333336,21.893023662526193
relu,"[64, 64, 64]",0.0001,0.5,0.0001,0.01,adam,0.0,0.35125,0.3466666666666667,51.05114855468703
relu,"[64, 64, 64]",0.0001,0.5,0.0001,0.01,momentum,0.9,0.30666666666666664,0.32,52.05157061939607
relu,"[64, 64, 64]",0.0001,0.5,0.0001,0.01,momentum,0.99,0.3433333333333333,0.325,52.590640219041276
relu,"[128, 128, 128]",0.001,0.0,0.0,0.0,adam,0.0,0.6104166666666667,0.5466666666666666,7.439901050621486
relu,"[128, 128, 128]",0.001,0.0,0.0,0.0,momentum,0.9,0.50375,0.48333333333333334,12.098473123102552
relu,"[128, 128, 128]",0.001,0.0,0.0,0.0,momentum,0.99,0.5177083333333333,0.49833333333333335,14.054536339046244
relu,"[128, 128, 128]",0.001,0.0,0.0,0.0001,adam,0.0,0.57125,0.5116666666666667,9.685224865048546
relu,"[128, 128, 128]",0.001,0.0,0.0,0.0001,momentum,0.9,0.5191666666666667,0.5016666666666667,12.904901080753419
relu,"[128, 128, 128]",0.001,0.0,0.0,0.0001,momentum,0.99,0.5047916666666666,0.49,16.411732107130604
relu,"[128, 128, 128]",0.001,0.0,0.0,0.01,adam,0.0,0.6197916666666666,0.5633333333333334,112.27432389539966
relu,"[128, 128, 128]",0.001,0.0,0.0,0.01,momentum,0.9,0.5075,0.49333333333333335,126.84812835348063
relu,"[128, 128, 128]",0.001,0.0,0.0,0.01,momentum,0.99,0.441875,0.43666666666666665,132.0166632432273
relu,"[128, 128, 128]",0.001,0.0,0.0001,0.0,adam,0.0,0.5791666666666667,0.535,10.399369506846261
relu,"[128, 128, 128]",0.001,0.0,0.0001,0.0,momentum,0.9,0.5166666666666667,0.5383333333333333,13.20722776295177
relu,"[128, 128, 128]",0.001,0.0,0.0001,0.0,momentum,0.99,0.5252083333333334,0.46166666666666667,15.112322574511426
relu,"[128, 128, 128]",0.001,0.0,0.0001,0.0001,adam,0.0,0.6027083333333333,0.5283333333333333,9.931546208658474
relu,"[128, 128, 128]",0.001,0.0,0.0001,0.0001,momentum,0.9,0.5164583333333334,0.515,14.521848915175783
relu,"[128, 128, 128]",0.001,0.0,0.0001,0.0001,momentum,0.99,0.5114583333333333,0.5133333333333333,18.771268551951266
relu,"[128, 128, 128]",0.001,0.0,0.0001,0.01,adam,0.0,0.635625,0.59,111.08489286895578
relu,"[128, 128, 128]",0.001,0.0,0.0001,0.01,momentum,0.9,0.5372916666666666,0.495,128.2334085980117
relu,"[128, 128, 128]",0.001,0.0,0.0001,0.01,momentum,0.99,0.5079166666666667,0.5066666666666667,131.77179790399686
relu,"[128, 128, 128]",0.001,0.5,0.0,0.0,adam,0.0,0.53,0.5183333333333333,19.774498048543805
relu,"[128, 128, 128]",0.001,0.5,0.0,0.0,momentum,0.9,0.4997916666666667,0.5,20.789109357985193
relu,"[128, 128, 128]",0.001,0.5,0.0,0.0,momentum,0.99,0.4010416666666667,0.39666666666666667,22.057506699812464
relu,"[128, 128, 128]",0.001,0.5,0.0,0.0001,adam,0.0,0.525,0.49833333333333335,21.06468369244418
relu,"[128, 128, 128]",0.001,0.5,0.0,0.0001,momentum,0.9,0.48020833333333335,0.44666666666666666,21.961041271874414
relu,"[128, 128, 128]",0.001,0.5,0.0,0.0001,momentum,0.99,0.4977083333333333,0.47,22.404844908397884
relu,"[128, 128, 128]",0.001,0.5,0.0,0.01,adam,0.0,0.5135416666666667,0.49666666666666665,123.62724757700606
relu,"[128, 128, 128]",0.001,0.5,0.0,0.01,momentum,0.9,0.496875,0.475,135.41077544607174
relu,"[128, 128, 128]",0.001,0.5,0.0,0.01,momentum,0.99,0.38625,0.37166666666666665,136.92947910974635
relu,"[128, 128, 128]",0.001,0.5,0.0001,0.0,adam,0.0,0.49166666666666664,0.485,21.700898118670768
relu,"[128, 128, 128]",0.001,0.5,0.0001,0.0,momentum,0.9,0.5158333333333334,0.49166666666666664,22.389073179429754
relu,"[128, 128, 128]",0.001,0.5,0.0001,0.0,momentum,0.99,0.46208333333333335,0.46,23.648201179741932
relu,"[128, 128, 128]",0.001,0.5,0.0001,0.0001,adam,0.0,0.546875,0.5333333333333333,22.47448118321269
relu,"[128, 128, 128]",0.001,0.5,0.0001,0.0001,momentum,0.9,0.475625,0.43833333333333335,23.485920894479573
relu,"[128, 128, 128]",0.001,0.5,0.0001,0.0001,momentum,0.99,0.410625,0.43666666666666665,24.729973100581823
relu,"[128, 128, 128]",0.001,0.5,0.0001,0.01,adam,0.0,0.5270833333333333,0.5016666666666667,126.65350906433187
relu,"[128, 128, 128]",0.001,0.5,0.0001,0.01,momentum,0.9,0.48625,0.4666666666666667,135.91573408178692
relu,"[128, 128, 128]",0.001,0.5,0.0001,0.01,momentum,0.99,0.4825,0.48833333333333334,138.22861772142062
relu,"[128, 128, 128]",0.0001,0.0,0.0,0.0,adam,0.0,0.43083333333333335,0.44666666666666666,17.118915378996757
relu,"[128, 128, 128]",0.0001,0.0,0.0,0.0,momentum,0.9,0.4554166666666667,0.41333333333333333,15.575166033465266
relu,"[128, 128, 128]",0.0001,0.0,0.0,0.0,momentum,0.99,0.32729166666666665,0.2833333333333333,20.700706042670877
relu,"[128, 128, 128]",0.0001,0.0,0.0,0.0001,adam,0.0,0.420625,0.41833333333333333,18.49826591905815
relu,"[128, 128, 128]",0.0001,0.0,0.0,0.0001,momentum,0.9,0.44625,0.44,17.23325578909824
relu,"[128, 128, 128]",0.0001,0.0,0.0,0.0001,momentum,0.99,0.4222916666666667,0.405,19.447098358459208
relu,"[128, 128, 128]",0.0001,0.0,0.0,0.01,adam,0.0,0.4091666666666667,0.37833333333333335,132.90991744346536
relu,"[128, 128, 128]",0.0001,0.0,0.0,0.01,momentum,0.9,0.3929166666666667,0.4083333333333333,134.28865975657467
relu,"[128, 128, 128]",0.0001,0.0,0.0,0.01,momentum,0.99,0.3745833333333333,0.33666666666666667,136.24076419551338
relu,"[128, 128, 128]",0.0001,0.0,0.0001,0.0,adam,0.0,0.4245833333333333,0.37166666666666665,18.600552084588713
relu,"[128, 128, 128]",0.0001,0.0,0.0001,0.0,momentum,0.9,0.379375,0.38666666666666666,19.87601235755436
relu,"[128, 128, 128]",0.0001,0.0,0.0001,0.0,momentum,0.99,0.39958333333333335,0.37833333333333335,20.274639622998542
relu,"[128, 128, 128]",0.0001,0.0,0.0001,0.0001,adam,0.0,0.356875,0.3566666666666667,22.526238812537095
relu,"[128, 128, 128]",0.0001,0.0,0.0001,0.0001,momentum,0.9,0.3672916666666667,0.36666666666666664,22.347398782877313
relu,"[128, 128, 128]",0.0001,0.0,0.0001,0.0001,momentum,0.99,0.428125,0.42,20.237893665725704
relu,"[128, 128, 128]",0.0001,0.0,0.0001,0.01,adam,0.0,0.39645833333333336,0.3983333333333333,134.0697625702586
relu,"[128, 128, 128]",0.0001,0.0,0.0001,0.01,momentum,0.9,0.40541666666666665,0.3883333333333333,135.25952854572412
relu,"[128, 128, 128]",0.0001,0.0,0.0001,0.01,momentum,0.99,0.3485416666666667,0.38,138.17742281945021
relu,"[128, 128, 128]",0.0001,0.5,0.0,0.0,adam,0.0,0.43125,0.41,21.77275004665597
relu,"[128, 128, 128]",0.0001,0.5,0.0,0.0,momentum,0.9,0.38979166666666665,0.37166666666666665,21.926048480397107
relu,"[128, 128, 128]",0.0001,0.5,0.0,0.0,momentum,0.99,0.3727083333333333,0.36,21.73206023930266
relu,"[128, 128, 128]",0.0001,0.5,0.0,0.0001,adam,0.0,0.3985416666666667,0.38333333333333336,23.285493166801096
relu,"[128, 128, 128]",0.0001,0.5,0.0,0.0001,momentum,0.9,0.32729166666666665,0.325,23.613822343147383
relu,"[128, 128, 128]",0.0001,0.5,0.0,0.0001,momentum,0.99,0.24416666666666667,0.27166666666666667,24.23155385921356
relu,"[128, 128, 128]",0.0001,0.5,0.0,0.01,adam,0.0,0.3275,0.32166666666666666,137.9401208415673
relu,"[128, 128, 128]",0.0001,0.5,0.0,0.01,momentum,0.9,0.38729166666666665,0.39666666666666667,138.73109013135803
relu,"[128, 128, 128]",0.0001,0.5,0.0,0.01,momentum,0.99,0.33541666666666664,0.34,137.86051836587785
relu,"[128, 128, 128]",0.0001,0.5,0.0001,0.0,adam,0.0,0.3416666666666667,0.29833333333333334,23.917093920440248
relu,"[128, 128, 128]",0.0001,0.5,0.0001,0.0,momentum,0.9,0.34979166666666667,0.3616666666666667,24.18501258251764
relu,"[128, 128, 128]",0.0001,0.5,0.0001,0.0,momentum,0.99,0.3252083333333333,0.31166666666666665,24.374994941853707
relu,"[128, 128, 128]",0.0001,0.5,0.0001,0.0001,adam,0.0,0.3910416666666667,0.41333333333333333,24.803214493500377
relu,"[128, 128, 128]",0.0001,0.5,0.0001,0.0001,momentum,0.9,0.3904166666666667,0.37666666666666665,25.00604215086492
relu,"[128, 128, 128]",0.0001,0.5,0.0001,0.0001,momentum,0.99,0.35,0.37833333333333335,24.98465808894703
relu,"[128, 128, 128]",0.0001,0.5,0.0001,0.01,adam,0.0,0.40020833333333333,0.365,138.85094535745583
relu,"[128, 128, 128]",0.0001,0.5,0.0001,0.01,momentum,0.9,0.40791666666666665,0.4066666666666667,138.18603021581956
relu,"[128, 128, 128]",0.0001,0.5,0.0001,0.01,momentum,0.99,0.33625,0.3466666666666667,139.72417857044428
